timestamp,time_index,ch0_mean,ch0_std,ch0_rms,ch0_peak2peak,ch0_kurtosis,ch0_skew,ch0_crest_factor,ch1_mean,ch1_std,ch1_rms,ch1_peak2peak,ch1_kurtosis,ch1_skew,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_peak2peak,ch2_kurtosis,ch2_skew,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_peak2peak,ch3_kurtosis,ch3_skew,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_peak2peak,ch4_kurtosis,ch4_skew,ch4_crest_factor,ch5_mean,ch5_std,ch5_rms,ch5_peak2peak,ch5_kurtosis,ch5_skew,ch5_crest_factor,ch6_mean,ch6_std,ch6_rms,ch6_peak2peak,ch6_kurtosis,ch6_skew,ch6_crest_factor,ch7_mean,ch7_std,ch7_rms,ch7_peak2peak,ch7_kurtosis,ch7_skew,ch7_crest_factor,anomaly_score,predicted_anomaly,status,true_label,excluded_from_eval
2003.11.07.17.11.44,554,-0.11673603515625,0.10158024676825098,0.15474446173449957,1.216,1.0665075168035827,-0.07463916451737386,5.383068257584603,-0.11716611328125,0.0952911474244672,0.15102417316080977,1.4020000000000001,1.3410926500946392,0.023833955533839924,5.336893976183371,-0.11752783203125002,0.09165853329274934,0.1490438795366779,1.047,0.2988038167321938,-0.04460159292116,5.011946832853155,-0.11699931640625001,0.07533601551653564,0.13915586683082212,0.713,0.3472685640261677,-0.06682631559670903,3.629024140347245,-0.11433867187499999,0.11058138639122242,0.1590646877919287,1.147,0.502174156273671,0.006706805976864294,4.557894087393972,-0.11463334960937499,0.11421761709044354,0.16182233744599162,1.174,0.5893075684855407,-0.009412278912509283,4.418425856928633,-0.107559423828125,0.07450884086634385,0.13084569928539638,0.879,1.6059506315317433,0.1385577599558045,3.7907245152791833,-0.11413730468750001,0.08172699943400155,0.14038029333853275,0.915,1.1578771561648775,0.00821597966821688,3.9108053341651337,0.43924846311608334,-1,WATCH,0,False
2003.11.07.17.21.44,555,-0.1187134765625,0.10075643412507716,0.15570725267358695,1.3639999999999999,0.929863719058988,-0.0806880860011926,5.40758369017727,-0.11790068359374999,0.09381437164772623,0.1506708582292251,1.516,1.281665358707893,0.0070187929138650915,5.495422338009857,-0.11756850585937502,0.09141772627910291,0.14892801700166047,0.8500000000000001,0.14153571490751293,-0.017669162238722533,3.558766246072361,-0.117617578125,0.07572276250456016,0.13988506512602586,0.735,0.2895194815303168,-0.0486816688011001,3.474280828780047,-0.11505537109375,0.11066238183933362,0.1596367788821705,1.197,0.47875125947436636,0.016295492968231032,4.0091011888456505,-0.11590996093750001,0.11356530377316931,0.16227198546152383,1.106,0.3962301026743882,-0.008682463192106759,4.122707922117747,-0.11545048828125,0.07558242532057109,0.13799100790167,0.8380000000000001,1.5130439064936896,0.04467482976160804,3.6813993007572785,-0.11469340820312501,0.08102142364437145,0.14042453124226328,1.033,1.5833955150331311,0.07300979666178879,4.016392257183153,0.41991026355493377,-1,WATCH,0,False
2003.11.07.17.31.44,556,-0.116786474609375,0.10056437693766458,0.15411772954643108,1.099,0.8193747427608544,-0.03397400865854889,4.658776132461048,-0.11639443359375001,0.09367306316110237,0.14940651569993108,1.077,0.8915627432554758,0.11169016700095788,4.169831530314494,-0.117278466796875,0.09156855806107063,0.1487919339198512,0.921,0.24149452512571745,-0.05867543761901787,4.334912404239856,-0.11714765624999998,0.07777898546808346,0.14061701157865822,0.813,0.46588730929104427,-0.03697361396196748,4.096232692854503,-0.114410546875,0.1090590924704684,0.1580621994238937,1.294,0.49502698361838116,0.008508207481668808,5.2953837353314315,-0.114435009765625,0.11365349518459908,0.16128387528743962,1.192,0.470607858488739,0.022236446245613363,4.829993070365333,-0.11412392578125,0.07542415591005637,0.1367957372525502,0.8300000000000001,1.205132114916644,0.0620943735359712,3.8012880404305576,-0.11426572265625001,0.08173596733576784,0.1404899417412818,1.001,1.2052740356956004,0.01661235759070505,4.0145222712002395,0.21622337046189236,1,HEALTHY,0,False
2003.11.07.17.41.44,557,-0.11725185546874999,0.10167651939443349,0.15519701094747687,1.172,0.8434900361444941,-0.05379803216713001,4.639264606994709,-0.11694018554687499,0.09465481792807391,0.1504478034161163,1.767,2.5831055365825604,0.16174797649426992,6.812994119728036,-0.11703061523437501,0.09258355015861645,0.14922425627929722,1.008,0.4111884619368493,-0.05769852854522773,4.711030348070372,-0.11719023437500001,0.07653171155398636,0.13996661711368893,0.811,0.6153057381051972,-0.06859675320984737,3.858062809086691,-0.113707177734375,0.1089833288356762,0.1575013912078934,1.167,0.48113625380247216,0.08620176310690786,4.107900222582763,-0.11440488281250001,0.11390166929912349,0.16143750332704218,1.101,0.5133191699587365,-0.029796744511025597,4.236933710591051,-0.11363945312500001,0.07618502025095503,0.13681404393258573,0.913,1.656234242447126,0.02470151330217672,4.012745944930305,-0.11305678710937501,0.08299395184471176,0.14024918236587647,1.0090000000000001,1.4480432880469039,0.09353515086726343,3.9715026540897806,0.3842829983592885,-1,WATCH,0,False
2003.11.07.17.51.44,558,-0.11808837890624999,0.09819052301654513,0.15357813660468977,1.089,0.7986701131163452,-0.04007578019646349,4.35608879486542,-0.11879516601562501,0.09123720953847159,0.14978825011677946,0.994,0.6717231163543018,0.03914482957819417,3.8654567334126275,-0.11774970703125001,0.09024106306335711,0.14835242825363526,0.822,0.16196336654139198,-0.05437506090876574,3.848942728620339,-0.11772500000000001,0.07351751930343713,0.13879481715659,0.718,0.38708773652205153,-0.04927342399113907,3.3790887124471545,-0.115022265625,0.10975539472941953,0.15898543411809382,1.213,0.5100844737810375,0.028131094002109426,3.8242497079850706,-0.11468002929687501,0.11113339092160159,0.1596938937381941,1.1589999999999998,0.4926080095930052,-0.02733067961135176,4.308242374801902,-0.115173779296875,0.07470201170456592,0.13727851248551018,0.898,1.7634040151715116,0.10196711287376355,3.8024887547867143,-0.11593862304687501,0.08110995016687379,0.14149412825300606,0.9329999999999999,1.3690596560305437,0.022644910628780855,4.10617745890566,0.3058390233853211,1,WATCH,0,False
2003.11.07.18.01.44,559,-0.117281884765625,0.09923076100509752,0.15362872265246535,1.047,0.7964688405981386,-0.06231838396200428,4.543421229759205,-0.1162701171875,0.09308292246526087,0.14894015779993236,1.109,0.7488431727233174,0.058362716461307716,4.33059833914244,-0.11702060546875,0.09205227776127899,0.14888735320809654,0.842,0.25495042123773537,-0.06908959125435264,3.969443927006832,-0.117053173828125,0.07690547829944157,0.14005676740416054,0.837,0.42623156261446216,-0.05015123575675154,3.727060174776627,-0.113545849609375,0.10754832420097638,0.1563946994049131,1.2200000000000002,0.4579298531857594,0.041470532959909115,4.290426737946854,-0.11369775390624999,0.11171017692120787,0.15939367261937895,1.143,0.47394664039230694,0.011008817167423171,4.579855573961141,-0.11425107421875,0.07305714833385012,0.1356121487286906,0.776,1.3863664009303056,0.044752241722921235,3.5984976609750965,-0.1141966796875,0.08156297227300373,0.1403331753280608,1.052,1.2198120175321225,0.07521459714392816,4.190028470640787,0.22934545418457208,1,HEALTHY,0,False
2003.11.07.18.11.44,560,-0.11798725585937501,0.10135989495053631,0.15554684455047416,1.17,0.8647097293820702,-0.020343182658800776,5.149574086924532,-0.117725732421875,0.09458932834660164,0.1510181747715424,1.237,0.9894614674321733,0.060490026874375755,4.184926754386208,-0.11684658203125001,0.09068802118021495,0.14791024615613602,1.091,0.3817093647288514,-0.08678127898419555,5.165294628700107,-0.117269775390625,0.07466187076311434,0.13902012503956263,0.874,0.5841625897213789,-0.0616771770922933,4.4094335250061905,-0.113878076171875,0.10978387694253315,0.15817937877340593,1.182,0.4097150201185018,-0.004975053950648263,4.431677538727673,-0.1140708984375,0.11261510107013428,0.1602945128798082,1.1139999999999999,0.431676806025453,0.03874640547144474,3.992650705890874,-0.113813232421875,0.07319727818633277,0.13531922778453595,0.891,1.2586670427713171,0.06044188884775288,3.7319160644641998,-0.11418920898437501,0.08086900269228382,0.1399248764334701,0.845,1.1628004988593705,0.07830561090620067,3.6662530143016814,0.39727566980178797,-1,WATCH,0,False
2003.11.07.18.21.44,561,-0.11729003906249999,0.09974118733783438,0.153965118500405,1.145,0.9210214602347517,-0.05003512771520751,4.312665144334321,-0.11801572265625,0.09304123669349161,0.15028101183959086,1.348,1.103429734250449,0.0746671339079881,5.363285688150144,-0.11813349609374998,0.09139989535113924,0.14936352891362487,1.191,0.6786434530471039,-0.1077539860583183,5.931836281883532,-0.118597412109375,0.07553270894292054,0.1406077390448224,0.887,0.5138278073260829,-0.04973320336389024,4.238742504848964,-0.11562382812500001,0.1098091886354824,0.15945823133053527,1.167,0.5061606514384178,0.022416820301967715,3.8254531917863352,-0.115358642578125,0.11398391744473442,0.16217259279396018,1.299,0.5666490068377699,-0.021874984480566274,5.1056715918205215,-0.115448095703125,0.07372030282175641,0.1369779027785481,0.993,1.6279682587025999,0.10982530558240196,4.416770790965476,-0.11455849609374999,0.08166519155552607,0.1406870731057495,0.9890000000000001,1.5543914452802001,0.05718551202248484,3.838305738254297,0.4620317897796633,-1,WATCH,0,False
2003.11.07.18.31.44,562,-0.117572314453125,0.09998649442547163,0.15433906891438529,1.123,0.9220148767765095,-0.03804646684747244,4.697449615963219,-0.117067822265625,0.09264359019617688,0.149290688974407,1.001,0.8174556000270154,-0.0122477344874323,4.300335167654417,-0.11659853515625,0.09090401691247192,0.14784707873815517,0.847,0.16634852423770852,-0.044392842742571104,3.8147524104880906,-0.11665371093750002,0.07621386122273915,0.13934360738106627,0.786,0.4541117686607512,-0.07528046463894747,3.9040183487736924,-0.114450927734375,0.10987514635815165,0.15865548413617594,1.17,0.526716097517876,0.02042678259483911,4.557043861020525,-0.11352524414062501,0.11470130173867193,0.16138268084814544,1.209,0.5012026364170579,-0.012737638826250184,5.20501949518614,-0.11454790039062498,0.07557844351084063,0.13723455325617478,0.881,1.3305569582753423,0.019382695593373835,3.8255671588771536,-0.11435673828125,0.08154365014164924,0.14045223554201622,0.9889999999999999,1.3337569635085043,0.043747701105695376,4.101038319377194,0.25357599087131133,1,HEALTHY,0,False
2003.11.07.18.41.44,563,-0.116296484375,0.10140596729228576,0.15429854983268232,1.179,0.941411017201728,-0.055579099026890476,5.12642536730087,-0.11756962890625,0.09386810131660363,0.15044546548812132,1.499,1.3872932349795732,0.0825479777400696,5.66318165346945,-0.11703076171875,0.09141838824857207,0.14850427905766722,0.986,0.3637491271883344,-0.06262032414504151,3.993150929810757,-0.11740131835937499,0.07564973141721194,0.13966370829967112,0.938,0.6306857606806653,-0.11496676179451912,4.983399112578474,-0.113543359375,0.10920754357227161,0.1575385096769993,1.143,0.44892634919323005,-0.009083879652409529,4.48144394311911,-0.11382958984375,0.11442234873514066,0.1613990378349961,1.009,0.4870973900269613,0.014534560275129038,3.7980399897221906,-0.11411757812499998,0.07691871053816017,0.13762016446716213,0.982,1.6955173213258963,0.09530795939463044,4.170900407090877,-0.11344345703125,0.08241726927985987,0.1402213400975401,0.938,1.5332919757469705,-0.018659633261723308,4.022212308109971,0.47306346248779835,-1,WATCH,0,False
2003.11.07.18.51.44,564,-0.118139990234375,0.10109564035326848,0.15549079005206587,1.22,1.0887450124458402,-0.06107375860930092,4.958493038345433,-0.11795654296875,0.09391316668663365,0.15077608864223133,1.411,1.6617495236527633,0.09676009795178153,5.000792942633809,-0.117055517578125,0.09195029649337948,0.14885177600789024,0.781,0.14973897769629296,-0.08180214633789008,3.6747965974621963,-0.11757568359375,0.0761992456242999,0.1401084094772687,0.725,0.396710711997005,-0.07010442425493753,3.347407923263099,-0.11525981445312498,0.10951814974424591,0.15899386765272386,1.153,0.6432171586366975,-0.012310025411069342,4.761189919937338,-0.114974658203125,0.11352184318129135,0.16157469142227418,1.1840000000000002,0.5637735595565743,0.023425915119043357,3.868180062721379,-0.115584521484375,0.07480747479902111,0.13768057195035951,0.943,1.6042380564820675,0.08405609806480327,4.2053863649604635,-0.115402783203125,0.08233416940273434,0.14176289296662092,0.961,1.5188047907367732,0.037595613198934445,4.112500724271135,0.3890507911123003,-1,WATCH,0,False
2003.11.07.19.01.44,565,-0.117133251953125,0.10043910413977897,0.15429910030040883,1.1400000000000001,1.0180700363535715,-0.049533929350186044,4.445910563732447,-0.11605678710937499,0.09304697994237149,0.14875119599703013,1.252,1.3343247303718337,0.07306569807423761,4.907523567168997,-0.11722880859375,0.09194916697166797,0.14898739165142047,1.175,0.4915081188836177,-0.05846975373284982,5.409853753838206,-0.11690078124999999,0.07549101909653491,0.1391570573887424,1.016,0.9060069019292563,-0.1175623870258035,5.439896575890374,-0.1135640625,0.10865949133026688,0.1571740479457606,1.111,0.37869556770572155,0.02744139232217637,3.632915277444831,-0.113984619140625,0.1118570769850182,0.1597012807471049,1.048,0.39070284179718273,-0.005971830857003227,3.869724758053972,-0.113813232421875,0.07479241082811235,0.13618868011621552,0.8560000000000001,1.5267444138585562,0.033282890308696064,3.9944582731529668,-0.1142607421875,0.08225670435866707,0.14078949753865697,0.994,1.2813952006506675,0.0381964526628711,4.041494642338417,0.4604903035260001,-1,WATCH,0,False
2003.11.07.19.11.44,566,-0.11601816406250001,0.09933413154398685,0.1527333757959643,1.1640000000000001,0.9668073250284817,-0.05026466838823431,5.00218106238039,-0.116324462890625,0.09222940545017073,0.14845081305430555,1.438,1.434831331163001,0.06624753546378945,4.883772510796448,-0.116734716796875,0.09046667951979759,0.1476862018232725,1.177,0.5348467207794467,-0.07540235032051197,5.687735141331478,-0.11705961914062502,0.07507372880112555,0.1390648021227986,0.832,0.5315338464051425,-0.05569201042130716,4.0700449816209,-0.11347724609375001,0.10718545629353592,0.15609550737248976,1.365,0.5890368601202223,-0.02940303305589754,6.098830235570126,-0.11401386718749999,0.11223000545356557,0.1599835492641548,1.1400000000000001,0.5050695614975083,-0.010129006358618659,4.21293316156609,-0.114627294921875,0.07463270942109844,0.13678252102019697,0.933,1.4767577622081927,0.077826899785438,4.357281877499509,-0.114057177734375,0.08004835027092887,0.13934409988882962,0.959,1.5622243174028405,0.007883891850634003,4.061887087085578,0.49715496210752724,-1,WATCH,0,False
2003.11.07.19.21.44,567,-0.1184025390625,0.10158838888018606,0.1560107753064472,1.064,0.8439365549091153,-0.058226458194835615,4.442000872303604,-0.11937597656250001,0.09349384300951026,0.1516302161870697,1.204,1.0943987799735941,0.10104987568726975,4.669254043181763,-0.11831708984375,0.09317797277404671,0.15060235177239098,0.962,0.3593232251992733,-0.07852515743299192,4.621441775702691,-0.11802363281249999,0.07637511014265494,0.1405799962710289,0.823,0.4780223074564143,-0.07729053669168715,4.2751459378424785,-0.11577333984375,0.11019840900770674,0.15983477583556793,1.059,0.3184795887530645,0.008193028194262701,3.74136352288691,-0.11484199218749999,0.1146584514231286,0.16228137185870642,1.2349999999999999,0.6427906732978492,0.007030888612356061,4.707872451714249,-0.11544291992187501,0.07729138229467067,0.1389281308342892,0.992,1.4545174364165367,0.04267350007302625,4.045257044956164,-0.1150767578125,0.08269250780161085,0.14170642552529597,0.9990000000000001,1.5474887469409193,0.08913928888097668,3.8106952313436544,0.2521339765129385,1,HEALTHY,0,False
2003.11.07.19.31.44,568,-0.11609511718750001,0.10031890427174303,0.15343389061437013,1.093,0.9506412640577491,-0.026494164259491425,4.119037831012341,-0.11560712890625,0.09204685164848087,0.14777561081702134,1.142,1.0056691277922134,0.09894023123125407,4.094044996025243,-0.11756767578125,0.09226489764779118,0.14944888666886247,0.944,0.28275243496702807,-0.06686389195779882,4.048206804915939,-0.11612622070312499,0.07587892825996541,0.13871881951873682,0.882,0.5434681697705632,-0.09413408223188449,4.455055212724949,-0.11387890625,0.10939102331011884,0.15790757191956076,1.377,0.5440147178874257,-0.032985279348060136,6.212494993588581,-0.11358583984375001,0.11286378835288569,0.16012488168418737,1.289,0.6337184868392551,-0.025130417643871368,5.07728712395536,-0.1135693359375,0.07426223645191593,0.13569404492506296,0.877,1.4997462655495006,0.11345318766618154,3.8174114441504456,-0.11287456054687499,0.082048854880548,0.13954454846341857,0.9179999999999999,1.3005461157112697,0.007698640222094165,4.077550905896998,0.329809141474629,1,WATCH,0,False
2003.11.07.19.41.44,569,-0.11679912109374999,0.10164500244805459,0.15483456077677715,1.176,0.8335252120217578,-0.048100547695405796,4.727626676677917,-0.116635107421875,0.09311891920105202,0.14924771822873667,1.06,0.690047243175461,0.04488485209171447,4.46908004970473,-0.11699506835937501,0.09251085728666282,0.14915128137675562,0.852,0.18899335469311795,-0.03636852277241591,3.9959428742318748,-0.11675410156249999,0.0774957413319173,0.14013247359641517,0.762,0.3400565109493683,-0.10340083769220644,4.146076816379433,-0.11354780273437501,0.10886950447191851,0.1573075729574569,1.4060000000000001,0.5925299923764928,-0.010385245742463464,5.803916383904268,-0.1141802734375,0.11556854712039509,0.16245991482756986,1.167,0.42638700160582843,-0.011644339466295707,4.911980908318053,-0.11430034179687498,0.07485551695000126,0.13663058425087105,0.798,1.1960146472890099,0.029290626541605132,3.6448647477464413,-0.11443349609375,0.08246744724177052,0.1410528442918203,0.9249999999999999,1.1985093220130878,-0.0195396516553706,4.012680515885368,0.3447008506510901,1,WATCH,0,False
2003.11.07.19.51.44,570,-0.117109228515625,0.10191233802340617,0.15524398875615725,1.377,1.1398510189916253,-0.07856110649737044,5.520342570855323,-0.117515380859375,0.09441492200814533,0.15074495758176498,1.2650000000000001,1.199131569344603,0.03793772970417657,4.796180327344219,-0.118162451171875,0.09186248334301049,0.14966990583577788,0.923,0.4172633055052848,-0.10584828869919055,4.5032432955462145,-0.11823212890625001,0.07644378821589026,0.14079236152043192,0.82,0.5183286052946334,-0.08246881796388296,4.197670907837095,-0.11404482421875,0.10993001654536587,0.15840085375006663,1.472,0.6829732664897334,0.03439400237145333,5.2398707478535345,-0.11567529296874998,0.11174490355982171,0.1608343771555074,1.194,0.4387761306860729,-0.002500782921718448,4.370956088077389,-0.11485917968750001,0.07631595760051327,0.13790125649525006,0.9600000000000001,1.5440977314675877,0.0920479442851822,4.075379835421281,-0.115394140625,0.08286381974008757,0.14206414154352956,0.986,1.389197691606613,0.06970621126817034,3.850373458473298,0.4489122391464045,-1,WATCH,0,False
2003.11.07.20.01.44,571,-0.11780361328125,0.09951771398650819,0.1542124077343284,1.165,0.8051821286267109,-0.031200162132726656,4.6559158925586885,-0.11771269531249999,0.09252839289198095,0.14972568960905222,1.159,1.1143888247093567,0.06675974355374276,4.661858641777127,-0.11679677734375,0.09136760993844857,0.14828866222253811,0.972,0.1758060876340206,-0.04858162022118506,4.511471005086187,-0.11704814453124998,0.07524338196652487,0.13914680976568866,0.691,0.3595421769911007,-0.03629270665690602,3.3849141118874644,-0.11443271484374999,0.10924112102815953,0.15820388348583608,1.155,0.5063146282525239,-0.010256752345461624,4.36778152833312,-0.11458955078125,0.11234339615814129,0.160473685720101,1.221,0.5190305471866887,-0.002066245966839893,4.885536195432419,-0.11563095703125,0.07471649893790003,0.13767016175446298,0.964,1.5906744314572752,0.09900748329388966,3.827989981880847,-0.1147046875,0.08168102318372268,0.14081532190359294,0.9909999999999999,1.3728108218286499,0.04356534185986682,4.076260965358445,0.25772182285556167,1,HEALTHY,0,False
2003.11.07.20.11.44,572,-0.11717304687499999,0.09834730558442642,0.15297619236236568,1.067,0.7612182142111732,-0.01154652212063962,4.118287886965272,-0.116426416015625,0.09142667269417877,0.14803360032834395,0.9889999999999999,0.6998368881907768,0.06497322830866878,3.8774980729161954,-0.116426904296875,0.09196787837670245,0.1483688467882177,0.9059999999999999,0.27705047943092964,-0.04762009928570529,3.9496161942706123,-0.11668823242187501,0.0755020489309668,0.1389845422286796,0.8300000000000001,0.38088099797456376,-0.0535581791422772,3.72703317716947,-0.1137328125,0.1100633628652825,0.15826906357331808,1.177,0.47980500629833367,-0.04779180443715992,4.985181451045208,-0.11414150390625,0.11359052177360912,0.16103133096009997,1.001,0.382048254219963,0.011268621006208823,3.6700932450619614,-0.114294775390625,0.07573924333207956,0.13711210253697292,0.772,1.33424276383876,0.08438097323942757,3.5080783614290802,-0.11386611328125,0.08229440257660477,0.14049149600320565,0.931,1.1566611237703377,0.05535829353449272,3.843649013372871,0.24269106805163912,1,HEALTHY,0,False
2003.11.07.20.21.44,573,-0.11876435546875,0.10023343719833414,0.1554082174870428,1.226,0.9304853023167463,-0.05203633934722023,4.761652967686201,-0.11842949218750001,0.09338232228096427,0.15081711684810514,1.334,1.4204840787340078,0.10500528038381006,4.4225749300841395,-0.11840244140624998,0.09192633851508247,0.1498985985383119,1.145,0.3058680965476559,-0.05051764242688117,4.856616453381543,-0.118248828125,0.07570706096962132,0.1404077791064076,0.925,0.5314406042745041,-0.06584181335165099,4.5723962310767865,-0.115968408203125,0.10997319066057758,0.1598210698413522,1.065,0.41139809322851617,-0.019852822245782796,4.492524050256509,-0.115877734375,0.11317927475784025,0.1619790034498106,1.133,0.3747544350384069,0.01499408743755174,4.370936880219631,-0.11580986328125001,0.07574306692940241,0.1383796828334772,0.9770000000000001,1.4351998757335727,0.052478099269196006,3.7071916158192955,-0.115013330078125,0.08306848917955979,0.14187473344550952,1.05,1.5641891965288792,0.060456431512183016,3.925998565586237,0.3218025725777402,1,WATCH,0,False
2003.11.07.20.31.44,574,-0.11758735351562502,0.09888495617060923,0.15363925365502099,1.064,0.7539627925161576,-0.03559350205514248,4.25672466144935,-0.118150634765625,0.09145266030436464,0.14940937578433833,1.025,0.6841743731605092,0.053463163739167686,4.183137749682741,-0.11717558593750002,0.09174766382865589,0.14882120735235452,0.9219999999999999,0.23614052298398613,-0.03444357020217706,3.8032213961274866,-0.11631440429687498,0.07604654996294198,0.1389680481556934,0.679,0.27070745035732013,-0.037565547384889895,3.5331862720695777,-0.11497231445312499,0.1085140173347198,0.15809467115886014,1.079,0.40725896735369815,0.04685823455466197,3.782543684847572,-0.11494194335937499,0.11370447878012921,0.16167980343224886,1.052,0.4128457283029041,0.012331113092717106,3.667743202375266,-0.11437236328125,0.07553270270298837,0.1370628566029333,0.867,1.3992373816761052,0.13754587787764186,4.078420761500726,-0.11432392578124999,0.08183814087915849,0.1405967329229017,0.933,1.259898683106396,-0.008515415692123059,3.9261225245020266,0.3031125147099355,1,WATCH,0,False
2003.11.07.20.41.44,575,-0.117043896484375,0.10148773005834515,0.15491621302058936,1.155,1.026136285126534,-0.04561797677833079,4.951063449363178,-0.116100390625,0.094949755832545,0.14998252176816304,1.211,0.8884533234527385,0.08286637950623235,4.427182528817489,-0.117182373046875,0.0920638423391271,0.14902167499776878,0.879,0.21588640268757997,-0.05594136763072763,4.113495570420733,-0.1164296875,0.076772967333454,0.13946311571355074,0.893,0.4201578032176081,-0.052576114470861746,3.9365247018259266,-0.11352919921875,0.11249125498538487,0.1598222810606753,1.601,0.8500738963716432,0.017459367741689876,5.618740979294878,-0.114085595703125,0.11641291443815407,0.16299536740325438,1.24,0.5426184269644616,-0.0016209424318596767,4.417303457580503,-0.11459160156249999,0.07583659517507031,0.1374133338377548,0.813,1.588156065797154,0.10660139370020434,3.449446911459525,-0.11401425781249999,0.0831853733518311,0.14113489052753309,0.9570000000000001,1.313843337542945,-0.05884568389350428,4.477985547285398,0.39022867483672724,-1,WATCH,0,False
2003.11.07.20.51.44,576,-0.11950385742187501,0.10128298789759337,0.15665061626489657,1.159,0.9257610859497891,-0.012304279872469428,4.3153357204601255,-0.11857724609375,0.0931231285981952,0.15077294310019207,1.159,0.904088215601504,0.10706160187806858,4.012656299996503,-0.11762314453125,0.09277463227638347,0.14980766510241558,1.1920000000000002,0.379779955718468,-0.08581637400077234,5.313479783933732,-0.11811298828124998,0.07759889750379544,0.14132327088817062,1.076,0.6960838468303265,-0.025475249458827103,5.179614053648907,-0.114412890625,0.11035937092880033,0.15896383328596714,1.3039999999999998,0.5667821892760858,0.008959452482216489,5.1143708804345325,-0.11526186523437501,0.11359097929408678,0.1618277113299724,1.333,0.5870512520048297,0.03262002357230895,5.400805540763555,-0.11580102539062498,0.07544903992697123,0.13821155923952916,0.977,1.9069477480740051,0.12461607059900938,4.189229925382415,-0.11442050781249999,0.08259752538982858,0.14111840350781238,0.9869999999999999,1.5014751499749854,0.05411203266098821,4.067506333206378,0.4908659298852736,-1,WATCH,0,False
2003.11.07.21.01.44,577,-0.11626630859375,0.09990663110678837,0.1532944534323568,1.1480000000000001,0.84178433804979,-0.06570947413112961,4.905591710347368,-0.118092138671875,0.09274555169966114,0.1501582184769514,1.4769999999999999,0.9737415675668002,0.027799620361098135,5.494204768596356,-0.11709663085937501,0.09140766232015997,0.1485495933668387,0.994,0.2835333556621795,-0.07679952442085893,4.947842557770858,-0.116272509765625,0.0752075591887595,0.13847553389074954,0.8939999999999999,0.54045047651049,-0.04888708693098449,4.181244034464621,-0.114918408203125,0.10959845135787416,0.1588019555420662,1.08,0.43347764421236556,-0.02888299481010588,4.061662829014352,-0.114223779296875,0.1129584528976447,0.16064458857331804,1.23,0.4063057490656701,0.04654754249081347,4.861663918691867,-0.113904150390625,0.07599096396196069,0.13692619208930817,0.896,1.356147555791492,0.061762123879844165,3.870698453764894,-0.114834130859375,0.08039208348486537,0.14017761838919088,0.979,1.5010184616539046,-0.004409084114174464,4.4229600069151145,0.3826950456218475,1,WATCH,0,False
2003.11.07.21.11.44,578,-0.115609619140625,0.10137668673097508,0.1537622081344783,1.2029999999999998,1.129296104217655,-0.08549754726455307,4.617519536263708,-0.11580825195312498,0.09278321613081293,0.148392305784416,1.264,1.105847805289323,0.053773963700160805,4.784614648629332,-0.117161572265625,0.09284921841997301,0.14949184384759298,1.052,0.35225948662921036,-0.09784835400027199,4.669151052224704,-0.11682392578125,0.07624287654877662,0.13950199231328206,0.857,0.5251811504691735,-0.05453359757037057,3.9927745171490843,-0.1138572265625,0.11042171968523921,0.15860776846910746,1.358,0.5587948541412429,-0.0028722635816966864,5.113242609916431,-0.11266376953125001,0.11411095433082065,0.160357210200481,1.267,0.4591069971665527,0.0226095934238395,4.932737349390651,-0.11398417968749999,0.0759892907475222,0.13699184474757523,0.8819999999999999,1.6343482455925304,0.14434687081419728,3.4600599829384358,-0.114195751953125,0.08224969374183695,0.14073266104485352,0.937,1.4127508831477975,0.09782854746696608,3.815745371494471,0.3483188923609735,1,WATCH,0,False
2003.11.07.21.21.44,579,-0.118522216796875,0.0995877375742814,0.15480708430045886,1.247,1.086335772497013,-0.01595716146633491,5.187101117681989,-0.11756494140625,0.09130948874973922,0.14885878604769606,1.072,0.8034492819540255,-0.025221781743839797,4.541216665460391,-0.117706591796875,0.09187080823508066,0.149315394913596,1.077,0.3954099910565869,-0.0964738909074846,4.808613341012046,-0.118241650390625,0.0752319587073744,0.14014612195150772,0.738,0.5198205602302028,-0.03528886376993199,3.5391632183131123,-0.11634150390625,0.11017348214543628,0.16022965299600056,1.154,0.3300876453640287,-0.005480028215621872,4.431139846615795,-0.11625068359374999,0.11253744971085547,0.1617989462989098,1.186,0.4023474156718665,-0.022173906179445445,4.239829836299881,-0.11431113281250001,0.07681290475563325,0.13772166649396528,0.893,1.6512745893337106,0.15685643457865572,3.63051081742399,-0.11571933593749999,0.08120539783684501,0.1413693083652044,0.9890000000000001,1.6792405460999227,-0.001710661160829863,3.8692981264852437,0.39182885833148884,-1,WATCH,0,False
